Date;AdjustedPrice
2023-02-16;9,2206168281332
2023-02-17;9,2929669165841
2023-02-20;9,5398682925051
2023-02-21;9,6013257163514
2023-02-22;9,5007590227847
2023-02-23;9,8834711621912
2023-02-24;9,8918517199885
2023-02-27;10,232661070409
2023-02-28;10,336021283241
2023-03-01;10,246628666738
2023-03-02;10,336021283241
2023-03-03;10,63213432541
2023-03-06;10,584644497892
2023-03-07;10,646101921739
2023-03-08;10,861202905201
2023-03-09;10,718733422648
2023-03-10;10,7634297309
2023-03-13;10,486871323591
2023-03-14;10,713146384116
2023-03-15;10,431000938276
2023-03-16;10,604199132752
2023-03-17;10,506425958451
2023-03-20;10,556709305235
2023-03-21;10,710352864851
2023-03-22;10,749462134571
2023-03-23;10,523801648284
2023-03-24;10,200648990487
2023-03-27;10,133579570944
2023-03-28;10,023829611691
2023-03-29;10,020781001712
2023-03-30;9,9110310424602
2023-03-31;10,173211500674
2023-04-03;9,5817811647039
2023-04-04;9,5299547950571
2023-04-05;9,6031214345585
2023-04-06;9,6397047543092
2023-04-11;9,9506629721901
2023-04-12;10,008586561795
2023-04-13;10,353079489448
2023-04-14;10,603065507744
2023-04-17;11,151815304005
2023-04-18;11,514599891532
2023-04-19;10,950607045376
2023-04-20;11,215836113568
2023-04-21;10,840857086124
2023-04-24;10,956704265334
2023-04-25;10,773787666581
2023-04-26;10,587822457848
2023-04-27;10,566482187994
2023-04-28;10,670134927287
2023-05-02;10,456732228741
2023-05-03;10,286010069905
2023-05-04;9,962857412107
2023-05-05;10,084801811276
2023-05-08;10,014683781754
2023-05-09;10,090899031234
2023-05-10;10,18540594059
2023-05-11;10,374419759302
2023-05-12;10,639648827495
2023-05-15;10,65794048737
2023-05-16;10,627454387578
2023-05-17;10,624405777599
2023-05-18;10,624405777599
2023-05-19;10,831711256186
2023-05-22;10,685377977183
2023-05-23;11,584717921055
2023-05-24;12,212731576775
2023-05-25;12,426134275321
2023-05-26;12,566370334365
2023-05-29;12,654780023763
2023-05-30;12,840745232495
2023-05-31;12,730995273243
